Age,Gender,Nationality,Living Status,Home Town,Relationship Status,Faculty,Education Level,Years of Study,Completed Credit Hours,Number of Subjects Failed,SPM Result (A),SPM Result (B),SPM Result (C),Scholarship,PTPTN,Reason Study at Multimedia University,Lecture Class Capacity,Tutorial Class Capacity,Skipping Class,Classroom Facilities,Campus Environment,Additional Course,Family Size,Parent's Education Level.Father,Parent's Education Level.Mother,Father's Occupation,Mother's Occupation,Financial Difficulties,Financial Support,Study Behavior,Study Time,Extra Curricular Activities,Part-time Job,Commute Time,Gaming,Alcohol Consumption,I have enough free time after class,Social Interaction,I hang out with friends,CGPA
1,0,0,1,1,1,5,0,1,0,0,1,5,0,0,0,43,2,2,2,1,1,0,0,1,1,77,23,0,1,0,0,0,0,0,1,0,2,2,4,0
2,1,0,1,1,0,6,1,2,1,0,0,0,3,0,0,9,1,2,3,1,0,0,1,2,4,101,28,0,0,0,2,1,0,0,1,1,2,2,4,0
1,0,0,2,1,0,3,1,1,1,0,5,2,2,0,0,15,1,1,0,0,0,0,1,1,1,106,65,0,1,0,2,1,0,2,0,1,2,1,0,0
0,0,0,1,0,0,5,1,2,1,0,3,3,3,0,0,4,2,2,0,1,1,0,1,2,2,5,4,0,1,0,0,0,0,1,2,2,2,2,2,0
0,0,0,0,1,0,2,0,3,2,1,6,4,1,0,0,12,0,1,0,1,1,0,1,1,3,108,75,0,1,0,0,0,0,1,1,1,0,2,0,0
0,0,0,2,0,0,2,0,3,1,1,0,2,2,0,1,12,2,2,0,1,1,0,1,0,0,38,22,0,1,0,0,0,0,2,1,0,2,1,2,0
0,1,0,1,1,0,2,1,0,0,0,5,0,2,0,0,11,1,1,0,0,0,0,1,3,3,87,23,0,1,0,2,0,0,2,2,1,4,1,3,0
2,0,0,1,1,1,8,0,4,3,1,6,4,0,0,0,15,0,2,0,1,1,0,1,1,1,4,35,0,0,0,0,0,0,1,2,1,1,0,0,0
1,1,0,1,1,1,9,0,1,2,1,6,2,3,0,0,14,2,2,0,0,0,0,1,3,1,39,22,0,1,0,0,0,1,2,0,1,1,3,3,0
1,0,0,1,1,0,5,0,1,0,0,6,2,1,0,1,37,0,0,0,1,1,0,1,4,4,87,76,0,1,0,1,0,0,0,1,1,2,2,2,0
1,1,0,2,0,0,2,0,2,1,1,0,1,2,0,0,12,1,1,0,1,1,0,1,1,1,14,11,0,1,1,2,1,0,0,0,1,1,1,1,0
1,1,0,0,1,0,6,0,0,0,0,3,0,0,0,0,46,1,1,0,0,0,0,1,1,4,73,75,0,0,1,0,1,0,0,0,1,1,3,4,0
2,0,0,1,1,0,8,0,5,3,0,5,4,1,0,1,12,1,2,0,1,1,0,0,0,0,7,29,0,1,0,1,0,0,0,1,1,2,0,1,0
0,1,0,1,1,0,4,0,0,0,1,0,1,2,0,0,11,2,2,0,1,1,0,1,3,3,14,11,0,1,0,1,0,0,2,1,1,2,1,2,0
2,0,0,0,1,0,6,0,2,1,2,5,1,3,0,1,11,2,2,2,0,1,0,1,4,1,92,76,0,0,0,0,0,0,1,2,1,2,1,1,0
0,0,0,1,1,0,6,0,0,2,0,7,2,1,0,1,10,1,2,0,0,0,0,1,2,2,107,12,0,1,0,1,1,0,0,0,1,2,2,2,0
0,1,0,1,1,0,5,0,0,0,1,0,2,3,0,0,10,1,2,0,0,0,0,0,4,4,14,12,0,1,0,1,0,0,1,1,1,3,2,1,0
1,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,15,2,2,0,1,1,0,1,1,1,12,13,0,1,1,0,1,0,2,1,1,1,1,2,0
1,0,0,1,1,0,3,1,0,2,0,7,2,1,0,0,13,1,2,0,1,0,0,1,1,1,106,65,0,1,0,1,0,0,2,2,1,2,1,1,0
2,1,0,1,1,0,3,0,1,0,0,3,2,1,0,0,19,1,2,1,0,1,0,1,2,2,26,75,0,1,0,0,0,0,0,2,1,2,2,1,0
1,0,0,1,1,0,7,0,2,1,1,3,2,2,0,0,34,1,2,0,0,1,0,0,1,3,23,69,0,1,0,0,0,0,0,2,1,3,3,3,0
1,0,0,0,1,0,5,0,1,0,0,5,2,1,0,1,37,1,1,0,1,1,0,1,4,4,87,76,0,1,0,1,0,0,0,0,1,2,2,2,0
1,0,0,0,1,0,2,0,4,2,0,11,1,0,0,0,14,0,2,0,1,1,0,1,4,1,105,64,0,1,0,2,0,0,0,1,0,2,1,2,0
0,0,0,1,1,1,9,1,3,0,0,0,2,4,0,0,11,2,2,0,0,0,0,1,3,3,87,68,0,0,0,0,0,0,2,1,0,2,2,2,0
1,0,0,1,1,0,2,1,1,2,0,6,1,1,0,0,12,3,1,1,1,1,0,1,1,1,50,25,0,0,0,1,1,0,1,1,1,2,2,2,0
1,0,0,2,1,0,8,0,4,2,0,5,4,2,0,1,12,2,2,0,1,1,0,0,0,0,7,28,0,1,0,1,0,0,0,1,1,1,1,2,0
1,0,1,0,1,0,7,0,1,1,1,0,0,0,0,0,38,1,1,0,1,1,0,1,4,2,14,75,0,1,0,0,0,0,0,3,1,3,3,2,0
2,0,0,1,1,0,8,0,1,0,1,0,3,3,0,0,15,2,2,2,0,0,0,1,1,1,106,75,0,1,0,0,1,0,1,1,1,2,0,0,0
1,0,0,1,1,0,3,0,1,0,1,6,1,1,0,0,37,1,1,2,0,0,0,1,1,1,38,76,0,1,0,0,0,0,0,1,1,2,1,1,0
0,1,0,1,1,0,2,1,1,0,2,5,2,2,0,0,11,1,1,0,0,0,0,1,1,1,115,84,0,1,0,2,0,0,1,0,2,1,2,2,0
2,0,0,1,1,0,6,0,1,1,1,0,0,1,0,0,37,2,3,1,0,0,1,1,0,1,48,72,0,0,0,0,0,0,1,3,1,1,1,0,0
1,0,0,1,0,0,2,0,1,0,1,0,3,2,0,0,12,1,1,0,1,1,0,1,1,1,24,17,1,1,0,1,0,0,0,2,1,3,2,0,0
1,1,0,0,1,0,8,0,1,1,1,1,0,0,0,1,3,2,3,2,0,1,0,1,1,1,117,14,0,1,0,2,1,1,1,2,2,2,1,2,0
2,1,0,1,1,0,2,0,4,0,1,6,3,3,0,0,22,2,2,0,0,0,0,1,1,1,26,21,0,0,0,1,0,0,2,0,1,3,2,2,0
0,1,0,2,0,0,5,0,0,0,0,0,1,3,0,1,11,1,2,1,0,0,0,0,3,3,87,23,0,1,0,2,0,0,2,2,0,1,1,0,0
1,1,0,2,0,0,3,1,0,0,0,5,3,2,0,1,13,2,1,1,1,1,0,1,3,4,106,65,0,0,1,0,1,0,2,1,0,1,2,3,0
0,0,0,1,1,0,5,1,0,0,1,6,1,2,0,0,11,1,1,0,0,0,0,1,3,2,87,23,0,0,1,2,0,0,1,2,1,3,2,3,0
0,1,0,1,1,0,3,0,1,0,0,0,3,3,0,0,37,1,1,0,0,1,0,1,1,4,87,73,0,1,1,2,0,0,0,1,0,1,1,2,0
2,0,0,2,1,0,7,0,4,3,2,8,2,0,0,0,15,0,2,0,0,0,0,1,1,1,106,75,0,1,0,2,0,0,1,2,1,2,2,3,0
1,1,0,1,0,0,2,0,1,0,0,7,2,0,0,0,11,1,2,0,0,0,0,1,4,4,83,76,0,0,1,1,0,0,0,2,1,2,2,2,0
1,0,0,0,1,0,7,0,2,1,1,4,0,2,0,0,12,2,2,3,0,0,0,1,2,1,89,76,1,1,0,0,0,0,1,2,1,2,1,1,0
0,0,0,0,1,0,7,0,3,1,0,10,0,1,0,0,12,0,1,0,0,1,0,1,0,0,87,42,0,0,0,0,0,0,2,1,1,1,3,2,0
1,1,0,2,1,0,9,0,1,1,0,7,4,1,0,0,12,2,2,2,1,1,0,1,1,1,84,68,0,0,0,2,1,0,2,2,1,1,1,2,0
0,0,0,2,1,0,8,0,1,1,0,6,4,1,0,0,11,2,2,2,1,1,0,1,1,0,87,68,0,1,0,2,0,0,2,2,1,2,1,2,0
1,1,0,2,1,0,8,0,0,1,1,5,3,4,0,0,15,2,2,0,0,0,0,1,3,1,36,21,0,0,0,0,0,0,2,0,1,1,3,3,0
1,0,0,0,0,0,2,0,0,1,1,6,1,2,0,0,11,2,2,0,1,1,0,1,0,0,20,70,1,0,0,0,0,0,1,0,0,1,1,1,1
1,0,0,0,0,0,7,0,1,2,2,3,1,3,0,0,25,2,2,0,0,0,0,1,0,0,94,76,0,1,0,1,0,0,1,2,1,2,3,1,1
1,0,0,0,0,0,4,0,1,1,1,0,0,2,0,0,23,2,2,0,0,0,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,1,1,1
0,0,0,1,0,0,9,0,3,2,1,6,2,1,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,0,0,1,0,0,0,1,0,2,2,1,1
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,28,0,2,0,0,0,0,0,0,0,22,51,0,1,0,2,0,1,0,2,0,2,1,2,1
1,0,0,2,0,1,7,0,1,1,1,7,4,1,0,0,13,2,3,1,1,0,0,1,2,2,97,30,0,0,0,2,0,0,0,2,2,2,2,2,1
1,0,0,1,0,0,6,0,1,0,2,7,3,1,0,0,14,2,2,2,1,0,0,1,2,3,101,34,0,0,0,1,0,0,0,2,2,2,3,3,1
0,1,0,1,0,0,2,0,0,0,1,5,0,4,0,0,12,2,2,0,0,0,0,1,1,1,83,77,0,1,0,1,0,0,0,2,1,1,2,2,1
1,0,0,0,0,0,5,1,3,1,1,5,2,2,0,0,41,2,2,0,0,0,0,0,3,4,106,27,0,0,0,0,1,0,0,1,3,0,1,1,1
0,0,0,1,0,0,9,0,3,1,1,6,2,1,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,0,0,1,0,0,0,1,0,2,1,1,1
1,0,0,1,1,1,5,0,0,1,1,6,1,3,0,0,12,2,3,0,0,0,0,1,1,1,87,59,0,1,0,2,0,0,1,3,1,2,1,2,1
1,1,0,0,0,0,2,1,0,0,1,6,1,3,0,0,12,2,2,0,0,0,0,1,1,3,45,76,0,0,0,0,0,0,0,0,0,1,2,0,1
0,0,0,2,1,0,2,1,2,0,2,5,1,1,0,0,27,0,1,0,0,0,0,0,1,1,32,38,0,1,0,2,0,0,0,2,0,2,1,2,1
0,1,0,1,0,1,7,1,2,0,1,7,2,2,0,0,22,2,2,1,0,0,0,1,2,2,99,23,0,0,0,2,0,0,0,2,3,1,3,3,1
1,0,0,0,0,0,3,0,2,2,1,3,1,1,0,1,12,1,1,0,1,1,0,1,1,1,18,71,1,0,0,0,0,0,2,1,0,2,0,0,1
1,1,0,0,0,0,2,1,1,0,1,3,1,3,0,0,12,2,2,0,0,0,0,1,1,2,51,81,0,0,0,0,0,0,0,0,0,1,2,0,1
1,0,0,2,0,1,6,0,1,0,1,7,4,1,0,0,14,2,3,2,1,0,0,1,2,3,99,28,0,0,0,2,0,0,0,2,2,2,3,3,1
1,0,0,2,0,1,6,0,1,0,1,7,4,1,0,0,14,2,3,2,1,0,0,1,2,3,105,24,0,0,0,2,0,0,0,2,2,2,3,3,1
0,0,0,2,0,0,2,1,4,1,0,0,3,2,0,0,12,2,2,0,0,0,0,1,2,1,59,87,0,0,0,0,0,0,0,1,0,1,1,0,1
0,0,0,1,0,0,2,1,0,0,1,7,1,1,0,0,35,0,2,0,0,0,0,0,1,1,27,46,0,0,0,2,0,0,0,2,0,1,1,2,1
1,0,0,1,0,0,7,0,2,1,2,7,2,1,0,0,13,2,2,1,1,0,0,1,1,1,96,50,0,0,0,1,0,0,0,2,1,2,3,2,1
0,0,0,2,1,0,2,1,2,0,2,5,1,1,0,0,28,0,1,0,0,0,0,0,1,1,32,38,0,1,0,2,0,0,0,2,0,2,1,2,1
1,0,0,0,0,0,6,0,1,1,2,0,0,4,0,0,35,2,2,0,0,0,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,2,1,1
0,1,0,1,0,0,2,0,3,1,1,1,0,1,0,0,12,1,1,0,0,1,0,1,1,1,45,36,0,0,0,1,0,0,0,1,0,1,1,1,1
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,25,0,2,0,0,0,0,0,0,0,20,55,0,1,0,1,0,1,0,2,0,2,1,2,1
0,1,0,1,0,1,7,1,2,1,1,6,1,2,0,0,28,1,1,1,0,0,0,1,1,2,94,23,0,0,0,2,0,0,0,2,3,1,2,2,1
0,0,0,1,0,0,2,1,3,2,1,0,2,2,0,0,11,2,2,0,0,0,0,1,2,0,56,87,0,1,0,0,0,0,0,1,0,1,1,0,1
1,0,0,0,0,0,7,0,1,2,2,2,1,3,0,0,28,2,2,0,0,0,0,1,0,0,95,76,0,1,0,1,0,0,1,2,1,2,3,1,1
1,0,0,1,1,0,7,0,2,2,1,5,3,1,0,0,25,2,2,0,0,0,0,0,2,2,93,34,0,0,0,1,0,0,0,2,1,1,1,1,1
1,0,0,0,1,0,5,0,3,2,1,5,2,2,0,0,49,2,2,0,0,0,0,0,3,3,105,28,0,0,0,0,0,0,0,1,2,0,1,1,1
1,0,0,2,0,1,6,0,1,0,1,7,4,1,0,0,14,2,3,2,1,0,0,1,2,3,101,27,0,0,0,2,0,0,0,2,2,2,3,3,1
0,0,0,2,0,0,8,1,4,0,0,4,3,1,0,0,12,2,2,0,0,0,0,1,2,1,85,76,0,0,0,1,0,0,0,1,0,2,0,0,1
0,0,0,2,1,0,2,0,3,2,1,1,0,1,0,0,12,0,1,0,0,0,0,1,1,1,42,24,0,1,0,1,0,0,0,2,1,2,0,0,1
1,1,0,1,1,0,2,0,0,0,1,4,0,4,0,0,12,2,3,0,0,0,0,0,1,1,89,75,0,1,0,2,0,0,1,2,1,2,1,2,1
0,1,0,1,0,0,2,1,4,2,1,0,2,2,0,0,12,1,1,0,0,0,0,1,3,1,56,87,0,0,0,0,0,0,0,1,1,1,1,0,1
0,0,0,2,0,0,3,1,4,1,0,1,3,2,0,0,12,2,2,0,0,0,0,1,2,1,65,84,0,0,0,0,0,0,0,1,0,1,1,0,1
1,0,0,0,0,0,6,0,1,1,2,0,0,4,0,0,35,2,2,0,0,0,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,2,1,1
1,0,0,0,0,0,3,0,0,0,1,3,0,5,0,0,21,2,2,0,0,0,0,1,0,0,91,76,0,1,0,2,0,0,1,2,1,2,2,2,1
0,0,0,1,0,0,7,1,3,0,0,3,2,0,0,0,12,2,2,0,0,0,0,0,1,1,91,75,0,0,0,2,0,0,0,1,0,2,0,0,1
0,0,0,2,1,0,4,0,2,2,1,3,0,2,0,1,13,1,2,0,0,0,0,1,1,2,34,15,0,1,0,1,0,0,2,1,1,2,1,1,1
0,1,0,1,0,1,6,1,1,0,1,7,3,1,0,0,18,2,2,2,0,0,0,1,2,3,103,23,0,0,0,2,0,0,0,2,3,1,3,3,1
0,1,0,1,1,0,7,1,4,2,1,4,0,3,0,0,31,1,1,0,0,0,0,1,1,1,76,23,0,1,0,2,0,0,0,1,2,1,2,2,1
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,14,1,1,0,0,1,0,1,1,3,40,25,0,1,0,2,0,0,1,1,1,2,1,1,1
1,1,0,0,0,0,2,1,1,0,1,4,1,3,0,0,12,2,2,0,0,0,0,1,1,2,49,80,0,0,0,0,0,0,0,0,0,1,2,0,1
0,0,0,1,0,0,9,0,3,0,0,5,3,1,0,0,12,2,2,0,0,0,0,1,1,1,87,76,0,0,0,1,0,0,0,1,0,2,0,0,1
0,0,0,1,1,0,2,0,3,2,1,1,0,1,0,0,11,1,1,0,0,1,0,1,0,0,38,37,0,1,0,1,0,0,0,1,0,2,1,1,1
0,0,0,1,1,0,2,1,1,0,1,7,2,1,0,0,30,0,2,0,0,0,0,0,0,0,23,50,0,1,0,2,0,1,0,2,0,2,1,2,1
1,0,0,0,1,0,3,1,2,1,1,0,0,0,0,1,17,2,2,0,0,0,0,0,1,1,100,67,0,0,0,1,1,0,2,1,1,1,1,1,1
0,0,0,1,0,0,8,0,3,0,0,4,3,1,0,0,14,2,2,0,0,0,0,1,1,1,88,76,1,0,0,2,0,0,0,1,0,3,0,0,1
0,1,0,1,0,0,2,1,3,1,1,0,2,3,0,0,12,2,2,0,0,0,0,1,2,1,59,87,0,1,0,0,0,0,0,1,1,1,2,0,1
1,0,0,0,1,0,3,1,2,1,1,0,0,0,0,1,18,2,2,0,0,0,0,0,1,1,101,66,0,0,0,1,1,0,2,1,1,1,1,1,1
1,0,0,1,0,0,8,0,2,2,2,7,2,1,0,0,12,2,2,0,1,0,0,1,0,1,92,59,0,0,0,1,0,0,0,2,1,2,3,2,1
1,0,0,0,0,0,5,0,1,1,1,7,1,2,0,0,12,2,2,0,1,1,0,1,0,2,65,76,0,0,0,1,0,0,0,0,0,1,2,1,1
0,0,0,2,1,0,2,0,3,1,2,0,0,1,0,0,12,0,1,0,0,0,0,0,1,1,44,28,0,1,0,2,0,0,0,2,0,2,1,1,1
0,0,0,2,0,0,2,1,4,1,0,0,3,2,0,0,12,2,2,0,0,0,0,1,2,1,59,87,0,0,0,0,0,0,0,1,0,1,1,0,1
1,0,0,1,1,0,9,0,2,3,1,6,3,1,0,0,12,2,2,0,1,1,0,1,0,0,87,46,0,1,0,1,0,0,0,2,1,2,1,1,1
1,0,0,0,0,0,2,0,1,2,1,5,1,1,0,1,11,1,1,0,1,1,0,1,0,0,14,69,1,0,0,0,0,0,2,1,0,2,0,0,1
1,0,0,0,0,0,6,0,1,1,2,0,0,4,0,0,36,2,2,0,0,0,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,2,1,1
1,0,0,1,1,0,3,0,2,1,1,0,0,0,0,0,12,2,3,0,0,0,0,0,1,1,97,69,0,1,0,2,0,0,2,2,1,2,1,1,1
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,12,1,1,0,0,1,0,1,1,1,44,27,0,1,0,2,0,0,0,1,1,2,1,1,1
1,0,0,1,1,1,8,0,1,2,1,6,3,1,0,0,12,2,3,0,0,0,0,1,1,1,87,41,0,1,0,2,0,0,1,3,1,2,1,1,1
0,0,0,1,0,0,5,0,2,0,0,5,2,2,0,0,12,2,2,0,0,0,0,1,1,1,87,76,0,0,0,2,0,0,0,1,0,2,0,1,1
1,0,0,0,0,0,8,0,2,2,2,6,1,2,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,3,1,1
1,1,0,1,0,0,5,1,1,0,1,5,2,0,0,0,14,3,3,2,0,0,0,0,2,3,104,38,0,0,0,2,1,0,0,2,2,2,3,3,1
1,0,0,1,1,0,6,0,1,1,1,6,1,3,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,2,2,1
0,0,0,1,0,0,5,1,2,0,0,2,1,0,0,0,12,2,2,0,0,0,0,0,1,1,93,75,0,0,0,2,0,0,1,1,0,2,0,1,1
1,0,0,2,0,1,8,0,1,2,1,6,4,1,0,0,12,2,3,0,1,0,0,1,1,1,89,36,0,0,0,2,0,0,0,2,1,2,1,1,1
1,0,0,1,1,0,2,0,1,2,1,4,1,2,0,1,11,2,2,0,0,1,0,1,0,0,19,59,0,1,0,0,0,0,2,1,0,2,1,1,1
1,0,0,1,1,0,2,0,2,2,1,3,1,2,0,1,13,2,2,0,0,1,0,1,0,2,27,43,0,1,0,1,0,0,2,1,0,2,1,1,1
0,0,0,1,0,0,5,1,2,0,0,1,1,0,0,0,12,2,2,0,0,0,0,0,1,1,95,75,0,0,0,2,0,0,1,1,0,2,0,1,1
0,0,0,2,1,0,6,0,0,2,1,6,0,1,0,0,12,0,1,0,0,0,0,1,1,1,31,7,0,1,0,0,0,0,1,2,1,2,0,0,1
1,0,0,0,1,0,3,1,2,1,1,0,0,0,0,1,12,2,2,0,0,0,0,0,1,1,100,74,0,0,0,1,1,0,2,1,1,1,1,1,1
0,1,0,1,0,0,2,0,1,0,1,3,1,4,0,0,12,2,2,0,0,0,0,1,1,1,73,81,0,1,0,1,0,0,0,2,1,1,2,1,1
1,0,0,0,1,0,3,1,2,1,1,0,0,0,0,1,18,2,2,0,0,0,0,0,1,1,101,67,0,0,0,1,1,0,2,1,1,1,1,1,1
2,1,0,0,0,0,2,0,0,0,1,6,0,2,0,0,12,1,2,0,1,1,0,1,1,4,44,75,1,0,0,0,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,2,0,0,0,1,6,0,4,0,0,12,2,3,0,0,0,0,1,1,1,81,76,0,0,0,1,0,0,0,2,0,1,2,2,1
1,0,0,1,1,0,8,0,2,2,1,6,1,2,0,0,12,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,2,2,1
0,1,0,1,0,0,3,0,4,2,1,0,0,0,0,0,12,1,1,0,0,1,0,1,1,1,39,41,0,0,0,1,0,0,0,2,1,2,0,0,1
1,0,0,0,0,0,8,0,2,2,2,6,1,2,0,0,13,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,3,1,1
0,0,0,2,1,0,5,0,1,2,1,4,0,2,0,1,13,0,2,0,0,0,0,1,1,2,32,12,0,1,0,0,0,0,2,2,1,2,0,0,1
1,0,0,2,0,1,8,0,1,2,1,6,4,1,0,0,12,2,3,0,1,0,0,1,1,1,89,37,0,0,0,2,0,0,0,2,1,2,1,1,1
1,0,0,0,0,0,5,0,1,1,2,0,0,2,0,0,25,2,2,0,0,0,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,2,1,1
0,1,0,2,1,0,2,0,4,2,1,0,0,1,0,0,14,1,1,0,0,1,0,1,1,3,39,24,0,1,0,2,0,0,1,1,1,2,1,1,1
0,0,0,2,0,0,9,0,2,1,0,5,4,1,0,0,12,2,2,0,0,0,0,1,1,1,87,54,0,0,0,2,0,0,0,2,0,3,0,0,1
0,0,0,1,0,0,5,0,3,2,1,3,2,2,0,0,12,2,2,0,0,0,0,1,1,0,72,81,0,1,0,0,0,0,0,1,1,1,2,1,1
0,0,0,2,1,0,6,0,2,2,1,3,2,1,0,0,12,1,2,0,0,1,0,1,1,1,70,34,0,1,0,2,0,0,0,2,1,2,1,1,1
1,0,0,0,0,0,8,0,2,2,2,6,1,2,0,0,15,2,2,0,0,0,0,1,0,0,88,76,0,1,0,1,0,0,0,2,1,2,3,1,1
0,0,0,2,1,0,7,0,0,2,1,7,0,1,0,0,12,0,1,0,0,0,0,1,1,1,28,4,0,1,0,0,0,0,1,2,1,2,0,0,1
0,0,0,1,0,0,4,1,3,2,1,2,2,2,0,0,12,2,2,0,0,0,0,1,1,0,68,83,0,1,0,0,0,0,0,1,1,1,2,0,1
1,0,0,0,0,0,4,0,1,1,1,0,0,2,0,0,23,2,2,0,0,0,0,0,0,0,100,75,0,1,0,2,0,0,2,2,1,2,1,1,1
0,0,0,2,1,0,2,1,1,0,2,5,1,1,0,0,28,0,1,0,0,0,0,0,1,1,32,38,0,1,0,2,0,0,0,2,0,2,1,2,1
0,0,0,1,0,0,8,0,3,0,0,4,3,1,0,0,15,2,2,0,0,0,0,1,1,1,88,76,1,0,0,2,0,0,0,1,0,3,0,0,1
0,0,0,1,0,0,6,0,3,2,1,4,2,2,0,0,12,2,2,0,0,0,0,1,1,0,75,80,0,1,0,0,0,0,0,1,1,1,2,1,1
0,0,0,2,1,0,7,0,0,2,1,7,0,2,0,1,12,0,2,0,0,0,0,1,1,1,28,4,0,1,0,0,0,0,2,2,1,2,0,0,1
0,0,0,2,1,0,4,1,0,0,1,8,1,1,0,0,27,0,2,0,0,0,0,0,1,1,26,28,0,1,0,1,0,0,0,3,0,2,0,1,1
0,0,0,2,1,0,2,1,1,0,2,7,1,1,0,0,34,0,1,0,0,0,0,0,1,1,27,42,0,1,0,2,0,0,0,2,0,2,1,2,1
0,1,0,1,0,1,6,1,1,0,1,7,3,1,0,0,19,2,2,2,0,0,0,1,2,3,102,23,0,0,0,2,0,0,0,2,3,1,3,3,1
0,0,0,1,1,1,9,0,3,2,1,6,1,3,0,0,28,1,1,0,0,0,0,1,1,1,87,28,0,1,0,2,0,0,0,2,2,1,1,1,1
1,0,0,0,0,0,5,0,3,2,1,1,0,0,0,1,14,1,1,0,1,1,0,1,3,3,23,73,1,0,0,0,0,0,2,1,0,2,0,0,1
0,0,0,1,1,1,7,0,0,2,1,7,0,2,0,1,11,0,2,0,0,0,0,1,0,0,25,7,0,1,0,0,0,0,2,2,0,2,0,0,1
1,0,0,1,1,0,4,0,2,1,1,2,0,0,0,1,12,2,2,0,0,0,0,0,0,0,96,75,0,1,0,1,0,0,2,2,1,2,1,2,1
1,0,0,1,1,0,9,0,2,3,1,6,2,1,0,0,12,2,2,0,1,1,0,1,0,0,87,61,0,1,0,1,0,0,0,2,1,2,2,1,1
1,0,0,0,0,0,2,0,1,2,1,5,1,1,0,1,11,1,1,0,1,1,0,1,0,0,15,69,1,0,0,0,0,0,2,1,0,2,0,0,1
0,0,0,1,0,0,3,1,3,2,1,1,2,2,0,0,12,2,2,0,0,0,0,1,2,0,62,86,0,1,0,0,0,0,0,1,1,1,2,0,1
1,0,0,0,0,0,2,0,0,1,1,6,1,2,0,0,11,2,2,0,1,1,0,1,0,0,19,70,1,0,0,0,0,0,1,0,0,1,1,1,1
0,0,0,1,0,0,8,0,3,0,0,3,3,2,0,0,19,2,2,0,0,0,0,1,1,1,90,76,1,0,0,2,0,0,0,1,0,3,0,0,1
1,0,0,0,0,0,2,0,0,1,1,6,1,2,0,0,11,2,2,0,1,1,0,1,0,0,16,69,1,0,0,0,0,0,1,0,0,1,1,1,1
0,1,0,1,0,0,3,1,4,2,1,0,1,1,0,0,13,1,1,0,0,0,0,1,3,2,42,81,0,0,0,0,0,0,0,1,1,1,1,0,1
0,0,0,0,0,0,7,0,1,1,2,1,1,3,0,0,29,2,2,0,0,0,0,1,0,0,96,76,1,0,0,2,0,0,1,1,0,3,2,0,1
0,0,0,1,0,0,2,1,3,2,1,0,2,2,0,0,12,2,2,0,0,0,0,1,2,0,60,86,0,1,0,0,0,0,0,1,1,1,2,0,1
1,0,0,0,1,0,4,1,3,1,1,3,1,2,0,1,40,2,2,0,0,0,0,0,3,3,104,40,0,0,0,0,1,0,0,1,2,0,1,1,1
1,1,0,1,1,0,2,0,0,0,1,5,0,4,0,0,12,2,3,0,0,0,0,0,1,1,88,75,0,1,0,2,0,0,1,2,1,2,1,2,1
0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,12,2,2,0,0,0,0,0,1,1,98,75,0,0,0,2,0,0,2,1,0,2,0,1,1
2,1,0,0,0,0,3,0,1,0,1,4,0,1,0,0,13,1,2,0,1,1,0,1,2,4,37,75,1,0,0,0,0,0,0,0,0,1,1,0,1
0,0,0,1,0,0,7,1,3,0,0,4,3,0,0,0,12,2,2,0,0,0,0,0,1,1,89,75,0,0,0,2,0,0,0,1,0,2,0,0,1
1,0,0,0,0,0,3,0,0,0,1,4,0,5,0,0,18,2,2,0,0,0,0,1,0,0,90,76,0,1,0,2,0,0,1,2,1,2,2,2,1
1,0,0,0,0,0,8,0,2,2,2,6,1,2,0,0,13,2,2,0,0,0,0,1,0,0,87,76,0,1,0,1,0,0,0,2,1,2,3,1,1
0,1,0,1,0,0,2,1,3,1,1,0,2,3,0,0,12,2,2,0,0,0,0,1,2,1,61,86,0,1,0,0,0,0,0,1,1,1,2,0,1
0,0,0,1,0,0,2,1,3,2,1,0,2,2,0,0,11,2,2,0,0,0,0,1,2,0,56,87,0,1,0,0,0,0,0,1,0,1,1,0,1
1,0,0,0,0,0,2,1,0,0,1,7,1,2,0,0,22,1,2,0,0,0,0,0,1,2,37,62,0,0,0,1,0,0,0,1,0,1,1,1,1
0,0,0,1,0,0,2,1,1,0,1,7,1,0,0,0,35,0,1,0,0,0,0,0,1,1,26,46,0,0,0,2,0,0,0,2,0,2,0,2,1
